sample,receptor,insert_locus,donor,delete_start,delete_end,reverse_flag
SAMEA1906539,MGYG000003718_73,3015,MGYG000000193_66,8358,10852,True
SAMEA1906539,MGYG000002478_1,785425,MGYG000003351_518,153,1599,False
SAMEA1906539,MGYG000004245_2,162790,MGYG000000574_749,760,2042,True
SAMEA1906540,MGYG000003164_21,20016,MGYG000003521_546,628,2072,False
SAMEA1906540,MGYG000003164_41,26504,MGYG000003521_546,627,2070,True
SAMEA1906540,MGYG000000003_1,535825,MGYG000001420_2,1546848,1592909,True
SAMEA1906540,MGYG000001030_19,23702,MGYG000003521_546,628,2071,True
SAMEA1906540,MGYG000002321_1,1181020,MGYG000001757_42,521,14592,True
SAMEA1906540,MGYG000001711_6,6180,MGYG000003699_9,31894,33490,False
SAMEA1906541,MGYG000001345_27,35746,MGYG000003648_299,1558,5376,True
SAMEA1906541,MGYG000000262_15,5179,MGYG000000077_19,78686,79562,True
SAMEA1906542,MGYG000004046_6,59595,MGYG000004287_7,14165,16531,True
SAMEA1906542,MGYG000004046_40,2277,MGYG000004287_7,14164,16531,True
SAMEA1906542,MGYG000000045_28,6243,MGYG000004045_97,1148,3169,True
SAMEA1906542,MGYG000000220_5,32177,MGYG000001212_23,13483,15038,True
SAMEA1906542,MGYG000004234_44,14300,MGYG000001257_118,1038,2248,True
SAMEA1906542,MGYG000000069_1,235532,MGYG000003911_109,3327,4064,False
SAMEA1906542,MGYG000000262_15,54305,MGYG000000077_19,78690,79561,True
SAMEA1906542,MGYG000003656_10,111292,MGYG000004392_12,1226,7927,False
SAMEA1906542,MGYG000001338_2,252921,MGYG000001004_88,5187,7957,False
SAMEA1906542,MGYG000000166_67,737,MGYG000002472_1,1224150,1225010,False
SAMEA1906542,MGYG000004463_9,517,MGYG000004245_5,63677,85560,False
SAMEA1906543,MGYG000000646_1,398563,MGYG000002445_5,4763,6081,True
SAMEA1906543,MGYG000001711_151,183,MGYG000000655_12,30723,32330,False
SAMEA1906543,MGYG000001711_6,6176,MGYG000003699_9,31890,33475,False
SAMEA1906543,MGYG000001338_3,271649,MGYG000004481_60,118,1815,True
SAMEA1906543,MGYG000003921_18,3063,MGYG000003214_294,1646,3287,False
SAMEA1906543,MGYG000000253_1,32891,MGYG000000186_19,34038,44412,True
SAMEA1906544,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA1906544,MGYG000000262_20,1329,MGYG000000077_19,78686,79569,True
SAMEA1906544,MGYG000002455_2,308437,MGYG000001780_3,115783,235302,False
SAMEA1906544,MGYG000000262_15,54309,MGYG000000077_19,78686,79568,True
SAMEA1906545,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA1906545,MGYG000000076_13,25473,MGYG000001994_11,51183,53938,False
SAMEA1906545,MGYG000003214_194,5398,MGYG000000550_19,7726,9272,False
SAMEA1906545,MGYG000000146_2,204160,MGYG000001994_11,51184,53938,False
SAMEA1906545,MGYG000000262_2,206314,MGYG000000077_19,78686,79569,False
SAMEA1906545,MGYG000003668_134,244,MGYG000000530_39,15863,17432,False
SAMEA1906546,MGYG000003694_1,303212,MGYG000000271_1,309591,314069,False
SAMEA1906546,MGYG000000065_39,1853,MGYG000002528_1,2295973,2297550,False
SAMEA1906548,MGYG000000136_2,229473,MGYG000000543_2,6191,7700,True
SAMEA1906550,MGYG000002454_1,119712,MGYG000001921_3,67922,72745,True
SAMEA1906550,MGYG000000074_2,232677,MGYG000004658_56,1466,13034,True
SAMEA1906550,MGYG000001455.1_74,47192,MGYG000002207_100,437,1786,False
SAMEA1906550,MGYG000001356_1,768369,MGYG000004159_1,15283,50427,True
SAMEA1906552,MGYG000004129_10,8252,MGYG000000220_11,7010,50498,False
SAMEA1906552,MGYG000002570_53,10138,MGYG000002303_1,629185,637964,False
SAMEA1906553,MGYG000002706_55,5017,MGYG000002846_9,68884,69598,False
SAMEA1906553,MGYG000003686_2,62790,MGYG000000090_7,47956,49611,True
SAMEA1906554,MGYG000000022_3,91674,MGYG000002274_5,6744,13797,True
SAMEA1906555,MGYG000000272_56,14850,MGYG000002603_4,40695,42716,False
SAMEA1906557,MGYG000002303_6,41501,MGYG000000139_1,505623,530121,True
SAMEA1906558,MGYG000001714_1,1190609,MGYG000001004_122,100,2557,False
SAMEA1906558,MGYG000003718_73,2929,MGYG000000193_66,8360,10852,False
SAMEA1906559,MGYG000002570_32,18507,MGYG000002303_1,305581,350704,True
SAMEA1906560,MGYG000000253_15,23253,MGYG000001901_60,180,1787,True
SAMEA1906560,MGYG000004440_4,127723,MGYG000002676_4,81287,84078,False
SAMEA1906561,MGYG000004228_12,1328,MGYG000001195_1,155299,164742,True
SAMEA1906565,MGYG000001338_2,15981,MGYG000004481_60,119,1814,True
SAMEA1906565,MGYG000002175_1,222299,MGYG000001959_3,148314,149571,False
SAMEA1906565,MGYG000004379_31,4892,MGYG000001959_3,148313,149571,False
SAMEA1906566,MGYG000001110_1,1970,MGYG000003669_108,3680,5134,False
SAMEA1906567,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA1906567,MGYG000004644_230,1097,MGYG000002676_4,81285,84078,False
SAMEA1906567,MGYG000000022_3,92295,MGYG000001502_7,1898626,1907713,True
SAMEA1906568,MGYG000000045_12,32667,MGYG000000655_143,823,2584,True
SAMEA1906568,MGYG000002480_16,6101,MGYG000001200_69,2547,4157,True
SAMEA1906568,MGYG000002143_12,41880,MGYG000002680_61,7088,14693,False
SAMEA1906568,MGYG000002720_7,87011,MGYG000002156_4,72098,80022,True
SAMEA1906568,MGYG000002480_4,102954,MGYG000001200_69,2542,4149,False
SAMEA1906568,MGYG000003192_180,219,MGYG000002478_1,46226,4229658,True
SAMEA1906568,MGYG000002720_27,18126,MGYG000002156_4,72097,80022,False
SAMEA1906568,MGYG000002143_24,7686,MGYG000002156_4,72097,80022,False
SAMEA1906568,MGYG000001302.1_1,187592,MGYG000004658_122,47652,90309,False
SAMEA1906569,MGYG000000655_25,27482,MGYG000004375_169,930,2629,False
SAMEA1906569,MGYG000000372_6,33619,MGYG000001825_249,976,2212,False
SAMEA1906569,MGYG000000372_20,19046,MGYG000001825_249,976,2213,False
SAMEA1906570,MGYG000004463_11,23358,MGYG000002715_5,10452,11668,True
SAMEA1906571,MGYG000000730_5,17073,MGYG000000574_749,768,2042,True
SAMEA1906571,MGYG000000730_7,10466,MGYG000000574_749,765,2042,False
SAMEA1906571,MGYG000000730_4,63020,MGYG000000574_749,760,2042,True
SAMEA1906571,MGYG000002540_35,35389,MGYG000003681_22,11779,13236,False
SAMEA1906571,MGYG000000730_2,54609,MGYG000000574_749,765,2043,False
SAMEA1906571,MGYG000000730_18,21316,MGYG000000574_749,765,2042,True
SAMEA1906571,MGYG000000730_2,33440,MGYG000000574_749,759,2043,False
SAMEA1906571,MGYG000000730_5,104155,MGYG000000574_749,759,2042,False
SAMEA1906573,MGYG000003937_105,1625,MGYG000003327_1,21680,72741,True
SAMEA1906573,MGYG000001374_6,35033,MGYG000003427_94,602,2332,True
SAMEA1906573,MGYG000004491_47,13463,MGYG000000584_4,65020,67658,True
SAMEA1906573,MGYG000002011_82,5901,MGYG000002151_50,2211,3516,True
SAMEA1906574,MGYG000000262_22,24365,MGYG000000077_19,78686,79569,True
SAMEA1906574,MGYG000004526_4,84785,MGYG000004726_22,408323,454743,False
SAMEA1906574,MGYG000004275_34,6289,MGYG000002295_40,3397,4018,True
SAMEA1906575,MGYG000002670_5,116697,MGYG000002492_1,2283402,2287650,False
SAMEA1906576,MGYG000002506_1,2502635,MGYG000002515_1,4512971,4557467,False
SAMEA1906576,MGYG000001310_35,16829,MGYG000001374_2,844415,851876,True
SAMEA1906580,MGYG000000038_1,349909,MGYG000000065_2,48194,87320,False
SAMEA1906580,MGYG000000262_19,43762,MGYG000000065_2,48196,87320,True
SAMEA1906581,MGYG000001835_29,11100,MGYG000003097_6,706,3262,True
SAMEA1906581,MGYG000002556_4,7052,MGYG000004720_14,52407,53955,True
SAMEA1906582,MGYG000004747_12,13698,MGYG000002256_42,20768,22254,True
SAMEA1906583,MGYG000000008_1,203627,MGYG000000161_49,4178,5543,True
SAMEA1906583,MGYG000002651_3,617,MGYG000000022_1,151600,154406,True
SAMEA1964270,MGYG000001378_5,162045,MGYG000001977_266,412,3142,False
SAMEA1964687,MGYG000002327_183,28641,MGYG000000220_11,7008,50496,False
SAMEA1964687,MGYG000002492_1,1781869,MGYG000003552_50,194,1999,False
SAMEA1964687,MGYG000001378_5,162045,MGYG000001977_266,412,3141,False
SAMEA1964687,MGYG000004639_6,36514,MGYG000001985_2,133121,133804,False
SAMEA1964687,MGYG000002993_2,88873,MGYG000000370_3,99132,99829,False
SAMEA1964687,MGYG000004319_4,11517,MGYG000000982_31,7166,8962,False
SAMEA1964687,MGYG000004639_1,368618,MGYG000001985_2,133120,133804,False
SAMEA1964687,MGYG000004639_1,444710,MGYG000001985_2,133120,133803,False
SAMEA1964687,MGYG000004639_1,449780,MGYG000001985_2,133120,133804,False
SAMEA1964852,MGYG000001246_12,93047,MGYG000000242_7,15094,15883,False
SAMEA1964852,MGYG000003074_25,12129,MGYG000000119_4,43892,45170,False
SAMEA1964852,MGYG000003074_3,37595,MGYG000000119_4,43892,45170,False
SAMEA1964852,MGYG000003074_13,24573,MGYG000000119_4,43892,45176,True
SAMEA1965149,MGYG000002602_7,96482,MGYG000001160_16,252274,253013,True
SAMEA1965149,MGYG000002602_5,133186,MGYG000001160_16,252274,253013,True
SAMEA1965149,MGYG000004388_6,45634,MGYG000001356_5,2664,39281,True
SAMEA1965149,MGYG000004228_12,1327,MGYG000001195_1,155299,164742,True
SAMEA1965149,MGYG000003927_52,2659,MGYG000002954_11,48814,78068,True
SAMEA1965149,MGYG000001346_13,822941,MGYG000003097_4,24823,81942,False
SAMEA1965858,MGYG000000003_1,162498,MGYG000003084_128,578,1931,True
SAMEA1965858,MGYG000001500_8,9037,MGYG000002738_28,22788,30900,False
SAMEA1965858,MGYG000000003_2,68621,MGYG000003084_128,575,1934,False
SAMEA1965858,MGYG000000217_44,16756,MGYG000000271_7,90191,91767,True
SAMEA1965858,MGYG000001420_1,1295788,MGYG000003084_128,575,1932,False
SAMEA1966821,MGYG000000784_2,68084,MGYG000003832_3,39155,45021,False
SAMEA1967319,MGYG000004275_34,6295,MGYG000002295_40,3397,4019,True
SAMEA1969417,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA1969417,MGYG000001410_4,48037,MGYG000002101_82,8103,10656,True
SAMEA1970465,MGYG000000700_6,38399,MGYG000001364_16,154572,170388,True
SAMEA1970465,MGYG000004593_10,43333,MGYG000001622_1,313489,363579,False
SAMEA1970465,MGYG000004639_1,368612,MGYG000001985_2,133113,133797,False
SAMEA1970465,MGYG000001097_87,4723,MGYG000001364_16,154574,170383,False
SAMEA1970858,MGYG000000183_1,292871,MGYG000001048_314,189,1528,False
SAMEA1970858,MGYG000003937_81,2827,MGYG000002274_14,47046,48710,True
SAMEA1970858,MGYG000000183_2,110774,MGYG000001048_314,189,1525,True
SAMEA1970858,MGYG000000074_1,711885,MGYG000002171_23,4789,6097,False
SAMEA1970858,MGYG000004463_82,6543,MGYG000001632_43,1060,2803,False
SAMEA1970858,MGYG000002993_5,89092,MGYG000001632_43,1058,2783,False
SAMEA1970858,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA1970858,MGYG000002993_2,88860,MGYG000000370_3,99114,99829,False
SAMEA1970858,MGYG000002993_4,26327,MGYG000001632_43,1054,2788,True
SAMEA1970858,MGYG000002710_1,32831,MGYG000001632_43,1061,2787,True
SAMEA1970858,MGYG000003311_37,1681,MGYG000001632_43,1054,2788,True
SAMEA1970897,MGYG000003686_38,17272,MGYG000000090_65,1825,3170,True
SAMEA1971210,MGYG000000074_3,537766,MGYG000001337_2,1408140,1432412,False
SAMEA1971210,MGYG000001546_5,433794,MGYG000004658_56,1465,13035,False
SAMEA1971210,MGYG000002478_1,3957655,MGYG000003351_518,155,1599,False
SAMEA1972002,MGYG000004797_21,68635,MGYG000003351_518,154,1600,False
SAMEA1972002,MGYG000002478_1,241417,MGYG000003351_518,155,1598,True
SAMEA1972188,MGYG000003192_180,220,MGYG000002478_1,46220,4229657,True
SAMEA1972188,MGYG000001246_12,93047,MGYG000000242_7,15094,15883,False
SAMEA1972188,MGYG000001546_5,433793,MGYG000004658_56,1466,13036,False
SAMEA1972381,MGYG000002720_9,42026,MGYG000002410_12,508861,554085,True
SAMEA1972381,MGYG000000405_7,50382,MGYG000002155_9,1114,4093,False
SAMEA1972381,MGYG000000730_21,9571,MGYG000000574_749,760,2042,False
SAMEA2142349,MGYG000000003_3,376187,MGYG000003084_128,575,1939,False
SAMEA2142349,MGYG000000089_1,254503,MGYG000004471_25,11319,12444,False
SAMEA2142349,MGYG000000651_104,1718,MGYG000004551_4,91994,92841,False
SAMEA2142349,MGYG000000076_36,9417,MGYG000002285_16,41573,44172,False
SAMEA2142349,MGYG000002993_2,88873,MGYG000000370_3,99132,99830,False
SAMEA2142349,MGYG000001420_2,1707136,MGYG000003084_128,575,1931,True
SAMEA2142349,MGYG000000089_1,719465,MGYG000004471_25,11317,12443,True
SAMEA2142525,MGYG000001378_5,162046,MGYG000001977_266,413,3143,False
SAMEA2142594,MGYG000000074_2,186861,MGYG000004658_56,1459,13029,True
SAMEA2142594,MGYG000004117_8,19009,MGYG000000887_26,3412,5057,False
SAMEA2142594,MGYG000004117_2,75085,MGYG000000887_26,3411,5049,False
SAMEA2142594,MGYG000000170_4,330788,MGYG000001306_87,68506,89700,True
SAMEA2142846,MGYG000004379_31,4892,MGYG000001959_3,148313,149570,False
SAMEA2142846,MGYG000002175_1,222292,MGYG000001959_3,148313,149569,False
SAMEA2142970,MGYG000000203_7,1267,MGYG000001076_165,229,1261,False
SAMEA2142970,MGYG000002492_1,994897,MGYG000002670_7,7406,9070,True
SAMEA2142970,MGYG000001420_2,275815,MGYG000002281_64,2371,3971,True
SAMEA2142970,MGYG000001302.1_5,966256,MGYG000000265_5,202704,219108,False
SAMEA2142970,MGYG000004317_11,76406,MGYG000000139_1,505623,530120,False
SAMEA2142970,MGYG000002549_11,5612,MGYG000004452_20,222,3717,False
SAMEA2143074,MGYG000001306_56,73654,MGYG000004658_122,47651,90311,False
SAMEA2143074,MGYG000000029_12,22021,MGYG000002549_6,820910,901730,True
SAMEA2143074,MGYG000001386_2,785586,MGYG000001954_127,4225,6416,False
SAMEA2143074,MGYG000004850_2,14629,MGYG000000070_1,461204,462924,True
SAMEA2143074,MGYG000002738_81,5451,MGYG000001528_5,1050738,1065022,False
SAMEA2143176,MGYG000002530_1,1925509,MGYG000002954_11,48811,78069,False
SAMEA2143176,MGYG000003681_13,1614,MGYG000002171_23,4783,6094,False
SAMEA2143176,MGYG000004006_4,64783,MGYG000004658_56,1466,13035,True
SAMEA2143633,MGYG000000550_153,1866,MGYG000001502_7,1898626,1907728,True
SAMEA2143633,MGYG000002478_1,3803126,MGYG000002549_6,820918,901730,True
SAMEA2143633,MGYG000000808_225,345,MGYG000000220_11,7012,50505,True
SAMEA2143633,MGYG000001455.1_122,5905,MGYG000002207_100,437,1786,False
SAMEA2143633,MGYG000003899_8,45397,MGYG000002410_12,508859,553061,False
SAMEA2143633,MGYG000001292_1,2755084,MGYG000002469_1,1377296,1379871,False
SAMEA2143633,MGYG000000225_4,99262,MGYG000003017_28,5674,7335,True
SAMEA2143863,MGYG000000730_4,168253,MGYG000000574_749,765,2042,True
SAMEA2143863,MGYG000000730_5,17069,MGYG000000574_749,765,2042,True
SAMEA2143863,MGYG000000730_1,133474,MGYG000000574_749,760,2042,False
SAMEA2143863,MGYG000000730_2,54612,MGYG000000574_749,765,2043,True
SAMEA2143863,MGYG000000273_49,7222,MGYG000002933_1,116694,118019,True
SAMEA2143863,MGYG000000651_104,1717,MGYG000004551_4,91993,92838,False
SAMEA2143863,MGYG000003949_14,29124,MGYG000000364_7,17086,28786,True
SAMEA2143863,MGYG000000273_14,3316,MGYG000001599_1,189600,191287,True
SAMEA2143863,MGYG000000730_2,177547,MGYG000000574_749,765,2042,True
SAMEA2143863,MGYG000000273_15,54446,MGYG000001599_1,189600,191287,True
SAMEA2144223,MGYG000000695_18,61802,MGYG000001164_6,4201,5881,False
SAMEA2144223,MGYG000000695_22,7820,MGYG000001164_6,4201,5880,False
SAMEA2144223,MGYG000002668_291,2158,MGYG000000534_11,29386,30393,True
SAMEA2144223,MGYG000004758_4,49090,MGYG000001056_171,1034,2309,False
SAMEA2144223,MGYG000000695_39,9246,MGYG000001164_6,4201,5879,True
SAMEA2144223,MGYG000000695_39,1329,MGYG000001164_6,4199,5879,True
SAMEA2144299,MGYG000002530_1,1103814,MGYG000002954_11,48810,78068,False
SAMEA2144396,MGYG000000203_1,318614,MGYG000001076_165,228,1259,True
SAMEA2144396,MGYG000000203_20,56476,MGYG000001076_165,227,1259,True
SAMEA2144396,MGYG000000003_3,302753,MGYG000003084_128,576,1931,False
SAMEA2144588,MGYG000001440_1,85492,MGYG000004801_8,47159,107713,True
SAMEA2144623,MGYG000001302.1_5,1130971,MGYG000003493_290,125,1600,True
SAMEA2144623,MGYG000001302.1_5,560031,MGYG000003493_290,125,1601,False
SAMEA2144623,MGYG000001302.1_3,133656,MGYG000003493_290,124,1600,True
SAMEA2144623,MGYG000003192_180,215,MGYG000002478_1,46226,4229653,True
SAMEA2144623,MGYG000001302.1_5,562387,MGYG000003493_290,125,1601,False
SAMEA2144623,MGYG000001302.1_3,429348,MGYG000003493_290,125,1601,True
SAMEA2144623,MGYG000001302.1_5,708517,MGYG000003493_290,125,1600,True
SAMEA2144623,MGYG000001302.1_5,208472,MGYG000003493_290,125,1600,True
SAMEA2144623,MGYG000001302.1_1,56308,MGYG000003493_290,125,1600,True
SAMEA2144623,MGYG000001302.1_5,643899,MGYG000003493_290,125,1600,True
SAMEA2144623,MGYG000001302.1_5,704733,MGYG000003493_290,125,1601,False
SAMEA2144623,MGYG000000138_9,8333,MGYG000003493_290,125,1600,True
SAMEA2144623,MGYG000002549_5,548522,MGYG000003493_290,125,1601,False
SAMEA2144623,MGYG000001302.1_1,200188,MGYG000003493_290,125,1600,True
SAMEA2144623,MGYG000000322_149,1293,MGYG000003493_290,131,1600,True
SAMEA2144623,MGYG000001302.1_5,399674,MGYG000003493_290,125,1601,False
SAMEA2144623,MGYG000001302.1_5,559211,MGYG000003493_290,125,1602,False
SAMEA2144980,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA2144980,MGYG000002530_1,1925514,MGYG000002954_11,48811,78069,False
SAMEA2144980,MGYG000001574_4,32089,MGYG000003022_2,139786,141870,False
SAMEA2145068,MGYG000001824_32,15085,MGYG000002156_4,72098,80019,True
SAMEA2145301,MGYG000000078_4,108109,MGYG000002295_17,7605,59000,True
SAMEA2145301,MGYG000001361_1,102410,MGYG000002101_82,8102,10657,True
SAMEA2145301,MGYG000001361_1,232223,MGYG000002101_82,8103,10659,False
SAMEA2145301,MGYG000001361_4,96218,MGYG000002101_82,8100,10659,False
SAMEA2145301,MGYG000001361_20,15849,MGYG000002101_82,8102,10656,True
SAMEA2145582,MGYG000002720_54,8043,MGYG000000070_3,80170,81830,True
SAMEA2145648,MGYG000003192_180,220,MGYG000002478_1,46220,4229651,True
SAMEA2145815,MGYG000000144_4,326783,MGYG000003493_290,126,1600,True
SAMEA2145815,MGYG000001346_15,873111,MGYG000000224_1,464941,469907,True
SAMEA2145815,MGYG000002478_1,4870877,MGYG000002281_1,366630,388631,False
SAMEA2145815,MGYG000001378_5,162035,MGYG000001977_266,412,3142,False
SAMEA2145815,MGYG000002933_5,42659,MGYG000000043_28,22530,23557,False
SAMEA2145815,MGYG000003091_179,2376,MGYG000003493_290,126,1600,False
SAMEA2145815,MGYG000000209_2,202158,MGYG000004586_312,379,2081,False
SAMEA2145815,MGYG000002549_25,206562,MGYG000000105_1,927944,940994,False
SAMEA2146009,MGYG000002478_1,1538335,MGYG000003351_518,154,1598,True
SAMEA2146009,MGYG000002478_1,2045049,MGYG000003351_518,153,1599,False
SAMEA2146009,MGYG000002478_1,1572612,MGYG000003351_518,154,1598,True
SAMEA2146009,MGYG000002273_35,14680,MGYG000003351_518,153,1598,False
SAMEA2146009,MGYG000002478_1,631469,MGYG000003351_518,153,1598,False
SAMEA2146107,MGYG000001866_12,2634,MGYG000003662_38,125178,126774,False
SAMEA2146107,MGYG000004456_10,52010,MGYG000001770_42,6929,8246,False
SAMEA2146107,MGYG000001097_42,812,MGYG000002556_3,171574,172988,False
SAMEA2146107,MGYG000003699_5,590,MGYG000000773_2,80000,81799,False
SAMEA2146107,MGYG000001866_11,21970,MGYG000003662_38,125178,126774,False
SAMEA2146107,MGYG000001866_10,19177,MGYG000003662_38,125180,126774,True
SAMEA2146107,MGYG000000651_243,162,MGYG000001632_43,1061,2789,True
SAMEA2146107,MGYG000004758_98,7884,MGYG000002603_4,40690,42727,False
SAMEA2146107,MGYG000001866_2,13978,MGYG000003662_38,125178,126775,False
SAMEA2146107,MGYG000001866_23,17133,MGYG000003662_38,125177,126775,True
SAMEA2146472,MGYG000004250_50,3317,MGYG000000141_1,681933,735961,False
SAMEA2146477,MGYG000004658_54,75940,MGYG000000074_1,688276,769524,False
SAMEA2146477,MGYG000001302.1_1,62530,MGYG000000074_1,688276,769522,False
SAMEA2146477,MGYG000000370_15,38411,MGYG000001632_43,1061,2803,False
SAMEA2146477,MGYG000000651_104,1717,MGYG000004551_4,91993,92840,False
SAMEA2146477,MGYG000002007_5,15943,MGYG000000074_1,688277,769523,True
SAMEA2146477,MGYG000002993_2,88864,MGYG000000370_3,99114,99829,False
SAMEA2146600,MGYG000000045_6,104309,MGYG000000655_143,822,2584,False
SAMEA2146600,MGYG000000285_16,4703,MGYG000000937_5,64937,112023,False
SAMEA2146600,MGYG000001604_22,17396,MGYG000003094_91,706,1737,True
SAMEA2146682,MGYG000000653_1,137231,MGYG000002564_15,65349,65916,False
SAMEA2146682,MGYG000000653_8,80603,MGYG000002564_15,65347,65924,False
SAMEA2146682,MGYG000000653_11,59600,MGYG000002564_15,65352,65917,True
SAMEA2146682,MGYG000000653_3,51975,MGYG000002564_15,65347,65923,False
SAMEA2146682,MGYG000000653_8,108248,MGYG000002564_15,65349,65916,True
SAMEA2146682,MGYG000004379_57,2688,MGYG000001959_3,148312,149569,False
SAMEA2146682,MGYG000000653_20,7596,MGYG000002564_15,65347,65916,False
SAMEA2146731,MGYG000001977_274,1889,MGYG000000090_65,1825,3169,False
SAMEA2146778,MGYG000002530_1,1925510,MGYG000002954_11,48812,78068,False
SAMEA2146778,MGYG000004451_11,9527,MGYG000001785_12,32643,46705,True
SAMEA2146908,MGYG000000217_10,34988,MGYG000002609_14,80466,83014,False
SAMEA2146908,MGYG000004431_4,94179,MGYG000000252_19,5053,6795,False
SAMEA2147036,MGYG000003252_488,572,MGYG000002171_23,4782,6096,True
SAMEA2147036,MGYG000003488_6,178598,MGYG000003214_166,258,2853,False
SAMEA2147036,MGYG000004637_36,834,MGYG000000475_10,304,941,True
SAMEA2147036,MGYG000000196_17,60010,MGYG000002171_23,4783,6091,True
SAMEA2147036,MGYG000003192_180,219,MGYG000002478_1,46220,4229658,True
SAMEA2147036,MGYG000001300_7,76892,MGYG000002410_12,508860,554084,False
SAMEA2147036,MGYG000002882_21,24979,MGYG000004159_1,15282,50542,True
SAMEA2147036,MGYG000002651_3,614,MGYG000000022_1,151600,154406,True
SAMEA2147036,MGYG000000196_4,130067,MGYG000002171_23,4783,6090,False
SAMEA2147070,MGYG000001546_5,433793,MGYG000004658_56,1464,13034,False
